address,is24qa_bezugsfrei_ab,is24qa_etage,is24qa_flaeche,is24qa_kaltmiete,is24qa_nebenkosten,is24qa_zi,lat,lng,url,zip_region_country
"Lehderstraße 29,",nach Vereinbarung,0 von 5,"107,3 m²",1.299 €,,4,"52.549975489278715,",13.439988749864066,https://www.immobilienscout24.de/expose/108622425,"13086 Berlin, Weißensee (Weißensee)"
,sofort,0 von 8,54 m²,540 €,,2,,,https://www.immobilienscout24.de/expose/108619525,10969 Berlin
"Puchanstr. 14,",16.12.2018,1,"56,25 m²",560 €,,2,"52.454849091715644,",13.57848970473148,https://www.immobilienscout24.de/expose/108619227,"12555 Berlin, Köpenick (Köpenick)"
"Wiener Straße 60,",sofort,1 von 4,"93,16 m²",1.655 €,,3,"52.49821418287479,",13.430664903207079,https://www.immobilienscout24.de/expose/108620705,"10999 Berlin, Kreuzberg (Kreuzberg)"
,03.12.2018,4 von 4,"61,3 m²",676 €,,2,,,https://www.immobilienscout24.de/expose/108621083,13359 Berlin
"Steglitzer Damm 78,",Nach Vereinbarung,3,"63,07 m²","595,58 €",,2,"52.44931901307682,",13.350069649145446,https://www.immobilienscout24.de/expose/108619168,"12169 Berlin, Steglitz (Steglitz)"
"Forckenbeckstr. 57,",16.12.2018,0,"88,45 m²","1.016,72 €",,3,"52.48108133567115,",13.294717232289349,https://www.immobilienscout24.de/expose/108619173,"14199 Berlin, Schmargendorf (Wilmersdorf)"
"Jerusalemer Str 00,",sofort bzw nach Vereinbarung,4,222 m²,3.219 €,,5,"52.509888926216725,",13.397136513497589,https://www.immobilienscout24.de/expose/108621379,"10117 Berlin, Mitte (Mitte)"
"Mendelstr. 34,",31.01.2019,2,"66,9 m²","712,57 €",,3,"52.576673389270006,",13.419615815206631,https://www.immobilienscout24.de/expose/108621923,"13187 Berlin, Pankow (Pankow)"
"Argentinische Allee 105,",nach Vereinbarung,0,"48,68 m²","570,04 €",,2,"52.449020144059205,",13.249319742283554,https://www.immobilienscout24.de/expose/108621935,"14163 Berlin, Zehlendorf (Zehlendorf)"
"Hallberger Zeile 9,",Nach Vereinbarung,0,"67,45 m²","775,68 €",,3,"52.461843333456166,",13.484697210639823,https://www.immobilienscout24.de/expose/108621926,"12437 Berlin, Baumschulenweg (Treptow)"
"Torgauer Str. 22,",nach Vereinbarung,0,"62,4 m²","396,74 €",,3,"52.54155657672358,",13.622289605524635,https://www.immobilienscout24.de/expose/108621953,"12627 Berlin, Hellersdorf (Hellersdorf)"
"Ragazer Str. 41,",Nach Vereinbarung,,"74,91 m²","692,99 €",,3,"52.57260406591184,",13.357418460037755,https://www.immobilienscout24.de/expose/108621956,"13407 Berlin, Reinickendorf (Reinickendorf)"
"Paul-Schwenk-Str. 26,",nach Vereinbarung,2,"55,13 m²","391,15 €",,2,"52.538272919308824,",13.54295808542602,https://www.immobilienscout24.de/expose/108621962,"12685 Berlin, Marzahn (Marzahn)"
"Felgentreustr. 74,",Nach Vereinbarung,1,"54,94 m²","499,73 €",,2,"52.42897737894271,",13.363728568117766,https://www.immobilienscout24.de/expose/108621963,"12249 Berlin, Lankwitz (Steglitz)"
"Wiener Str. 20,",16.01.2019,2,"119,25 m²",1.608 €,,3,"52.497238214668926,",13.430635989878207,https://www.immobilienscout24.de/expose/108622000,"10999 Berlin, Kreuzberg (Kreuzberg)"
"Waldowstraße 1,",sofort,3 von 3,"62,29 m²",750 €,,2,"52.58540727165627,",13.407926559426903,https://www.immobilienscout24.de/expose/108622320,"13156 Berlin, Niederschönhausen (Pankow)"
"Lehderstraße 29,",nach Vereinbarung,2 von 5,118 m²,1.887 €,,4,"52.55003309311718,",13.439888297644147,https://www.immobilienscout24.de/expose/108622085,"13086 Berlin, Weißensee (Weißensee)"
"Lehderstraße 32,",nach Vereinbarung,5 von 5,"90,2 m²",1.444 €,,3,"52.55018531935911,",13.439345778031905,https://www.immobilienscout24.de/expose/108622256,"13086 Berlin, Weißensee (Weißensee)"
"Lehderstraße 31,",nach Vereinbarung,5 von 5,"48,5 m²",780 €,,2,"52.55028999172097,",13.439518446040605,https://www.immobilienscout24.de/expose/108622369,"13086 Berlin, Weißensee (Weißensee)"
"Max- Lingner- Str. 1,",15.12.2018,3 von 3,"75,28 m²",830 €,,2,"52.560245349150584,",13.41593460264856,https://www.immobilienscout24.de/expose/108616207,"13189 Berlin, Pankow (Pankow)"
,01.12.2018,,120 m²,1.950 €,,3,,,https://www.immobilienscout24.de/expose/108615985,10117 Berlin
"Am Klauswerder 1,",21.12.2018,1,"48,87 m²","487,34 €",,2,"52.59268940342166,",13.331269619558084,https://www.immobilienscout24.de/expose/108616304,"13437 Berlin, Wittenau (Reinickendorf)"
"Oranienburger Str. 7,",16.12.2018,3,"58,54 m²","480,02 €",,2,"52.580266282793076,",13.334296678574454,https://www.immobilienscout24.de/expose/108619164,"13437 Berlin, Wittenau (Reinickendorf)"
"Lychener Str. 00,",01.01.2019,3 von 5,80 m²,1.200 €,,3,"52.54389198427584,",13.417726719557516,https://www.immobilienscout24.de/expose/108615812,"10437 Berlin - Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg)"
"Britzer Damm 136-38,",sofort,2,70 m²,700 €,,2,"52.45098647041075,",13.437258777945273,https://www.immobilienscout24.de/expose/108615834,"12347 Berlin, Britz (Neukölln)"
"Parkstraße 28,",sofort,4 von 4,"146,5 m²",1.450 €,,4,"52.554104412276274,",13.45764475769612,https://www.immobilienscout24.de/expose/108615931,"13086 Berlin Weißensee, Weißensee (Weißensee)"
"Petersallee 8,",21.12.2018,0,"42,39 m²","453,57 €",,"1,5","52.55837405047092,",13.33644501307787,https://www.immobilienscout24.de/expose/108616301,"13351 Berlin, Wedding (Wedding)"
"Stellingdamm 8a,",01.01.2019,3,"44,02 m²",529 €,,"1,5","52.45925752081511,",13.582259782492914,https://www.immobilienscout24.de/expose/108616352,"12555 Berlin, Köpenick (Köpenick)"
"Dönhoffstraße 28,",01.01.19,0 von 2,"64,28 m²","593,24 €",,2,"52.48419989515442,",13.51965583586533,https://www.immobilienscout24.de/expose/108618867,"10318 Berlin, Karlshorst (Lichtenberg)"
"Württembergallee 26/27,",sofort,2 von 5,50 m²,699 €,,1,"52.49678976421166,",13.316287752847465,https://www.immobilienscout24.de/expose/108616405,"10452 Berlin, Wilmersdorf (Wilmersdorf)"
,15.12.2018,3 von 4,65 m²,900 €,,2,,,https://www.immobilienscout24.de/expose/108616735,12165 Berlin
"Senefelderstrasse 12,",sofort,2 von 4,101 m²,1.410 €,,3,"52.54258487168695,",13.423647021226982,https://www.immobilienscout24.de/expose/108616876,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)"
"Palisadenstraße 46,",nach Vereinbarung,1 von 6,"69,11 m²",830 €,,2,"52.51846383345393,",13.43933459901049,https://www.immobilienscout24.de/expose/108617116,"10243 Berlin, Friedrichshain (Friedrichshain)"
"Elisabethkirchstraße 18,",ab sofort,,20 m²,790 €,,1,"52.53325925196972,",13.39511531871605,https://www.immobilienscout24.de/expose/108617162,"10115 Berlin, Mitte (Mitte)"
"Langhansstr. 26,",sofort,3,"61,52 m²",749 €,,2,"52.5508856299851,",13.44396635947978,https://www.immobilienscout24.de/expose/108616356,"13086 Berlin, Weißensee (Weißensee)"
"Reichenberger Str. 19,",01.02.2019,5,"65,31 m²","427,96 €",,2,"52.49848828395459,",13.419616877208977,https://www.immobilienscout24.de/expose/108614585,"10999 Berlin, Kreuzberg (Kreuzberg)"
"Bieler Str. 9,",nach Vereinbarung,1,69 m²,"563,59 €",,2,"52.56719598876179,",13.352598657571534,https://www.immobilienscout24.de/expose/108614588,"13407 Berlin, Reinickendorf (Reinickendorf)"
"Triftstr. 3A,",nach Vereinbarung,1,"57,98 m²","670,60 €",,2,"52.592631174701246,",13.320339129333579,https://www.immobilienscout24.de/expose/108614589,"13437 Berlin, Wittenau (Reinickendorf)"
,kurzfristig,3 von 5,51 m²,750 €,,2,,,https://www.immobilienscout24.de/expose/108619162,10627 Berlin
"Tangermünder Str. 3,",31.12.2018,5,"51,76 m²","424,43 €",,2,"52.544476299237196,",13.604478396759474,https://www.immobilienscout24.de/expose/108613773,"12627 Berlin, Hellersdorf (Hellersdorf)"
"Else-Lasker-Schüler-Straße_ 2,",sofort,4 von 6,111 m²,2.100 €,,3,"52.500568141765044,",13.357308524945152,https://www.immobilienscout24.de/expose/108612689,"10785 Berlin, Schöneberg (Schöneberg)"
"Kastanienallee 138,",sofort,1,"69,95 m²",549 €,,2,"52.543127295962634,",13.600387990941286,https://www.immobilienscout24.de/expose/108612175,"12627 Berlin, Hellersdorf (Hellersdorf)"
,ab sofort,0 von 6,105 m²,1.530 €,,3,,,https://www.immobilienscout24.de/expose/108612693,10785 Berlin
,ab sofort,1 von 6,111 m²,1.700 €,,3,,,https://www.immobilienscout24.de/expose/108612694,10785 Berlin
"Else-Lasker-Schüler-Straße_ 2,",sofort,3 von 6,111 m²,1.900 €,,3,"52.500568141765044,",13.357308524945152,https://www.immobilienscout24.de/expose/108612688,"10785 Berlin, Schöneberg (Schöneberg)"
,ab sofort,2 von 6,111 m²,1.800 €,,3,,,https://www.immobilienscout24.de/expose/108612695,10785 Berlin
,sofort,3 von 4,87 m²,1.200 €,,4,,,https://www.immobilienscout24.de/expose/108606297,10707 Berlin
"Hohenzollerndamm 186,",sofort,5 von 6,63 m²,880 €,,3,"52.4915544443953,",13.31847738709556,https://www.immobilienscout24.de/expose/108606566,"10713 Berlin, Wilmersdorf (Wilmersdorf)"
"Else-Lasker-Schüler-Straße_ 2,",sofort,5 von 6,111 m²,2.150 €,,3,"52.500568141765044,",13.357308524945152,https://www.immobilienscout24.de/expose/108612690,"10785 Berlin, Schöneberg (Schöneberg)"
"Wöhlertstraße 18,",sofort,3 von 5,80 m²,1.100 €,,3,"52.53676609809061,",13.37763844151018,https://www.immobilienscout24.de/expose/108607258,"10115 Berlin, Mitte (Mitte)"
"Zillestraße 50,",01.02.2019,3,"114,4 m²",1.859 €,,4,"52.513695674599155,",13.308875769480794,https://www.immobilienscout24.de/expose/108608269,"10585 Berlin, Charlottenburg (Charlottenburg)"
"Lehrter Straße 24,",ab sofort,4 von 4,84 m²,1.600 €,,3,"52.531826267437744,",13.361838203490718,https://www.immobilienscout24.de/expose/108609078,"10557 Berlin, Tiergarten (Tiergarten)"
,ab sofort,4 von 6,"65,73 m²",624 €,,2,,,https://www.immobilienscout24.de/expose/108606779,10243 Berlin
"Heidestraße 14a,",ab sofort,5 von 6,50 m²,672 €,,2,"52.5320525977395,",13.367198659069906,https://www.immobilienscout24.de/expose/108609346,"10557 Berlin, Tiergarten (Tiergarten)"
"Vienweg 17a,",sofort,0 von 2,60 m²,598 €,,2,"52.610939767064885,",13.429387339082139,https://www.immobilienscout24.de/expose/108608633,"13127 Berlin, Französisch Buchholz (Pankow)"
"Dahlmannstraße 15,",23.11.2018,,80 m²,1.600 €,,2,"52.500159232136554,",13.303476306541828,https://www.immobilienscout24.de/expose/108609987,"10629 Berlin, Charlottenburg (Charlottenburg)"
,1.2.2019,,"142,77 m²",1.785 €,,4,,,https://www.immobilienscout24.de/expose/108610699,13585 Berlin
"Dudenstraße 80,",ab sofort,2 von 6,"21,9 m²",585 €,,1,"52.485266111603174,",13.373925777771868,https://www.immobilienscout24.de/expose/108611028,"10965 Berlin, Kreuzberg (Kreuzberg)"
"Welsestraße 10,",01.02.2019,3,"71,41 m²",649 €,,3,"52.56799106499358,",13.527094391753048,https://www.immobilienscout24.de/expose/108612173,"13057 Berlin, Neu-Hohenschönhausen (Hohenschönhausen)"
"Sophie-Charlotten-Straße 29,",,,80 m²,850 €,,2,"52.51580353034687,",13.286975070153161,https://www.immobilienscout24.de/expose/108601895,"14059 Berlin, Charlottenburg (Charlottenburg)"
"Dieselstraße 13,",sofort,3 von 10,58 m²,549 €,,2,"52.47578448247677,",13.466764858383181,https://www.immobilienscout24.de/expose/108602798,"12057 Berlin, Neukölln (Neukölln)"
,01.12.2018,,57 m²,592 €,,2,,,https://www.immobilienscout24.de/expose/108603168,12207 Berlin
"Am Hirschsprung 15,",1.03.2019,1 von 3,150 m²,1.900 €,,5,"52.461097972148465,",13.28362855239794,https://www.immobilienscout24.de/expose/108601946,"14195 Berlin, Dahlem (Zehlendorf)"
,sofort,,"74,35 m²","661,71 €",,3,,,https://www.immobilienscout24.de/expose/108602748,12349 Berlin
"Prühßstraße 38,",ab sofort,3 von 4,"87,53 m²","624,05 €",,3,"52.44304235529931,",13.38423544208167,https://www.immobilienscout24.de/expose/108602475,"12105 Berlin, Mariendorf (Tempelhof)"
,29.12.2018,2 von 6,80 m²,1.150 €,,3,,,https://www.immobilienscout24.de/expose/108602424,10961 Berlin
"Aronsstr. 51,",sofort,2 von 8,72 m²,679 €,,3,"52.47537973948043,",13.46526879875114,https://www.immobilienscout24.de/expose/108602443,"12057 Berlin, Neukölln (Neukölln)"
,,5 von 5,128 m²,1.499 €,,3,,,https://www.immobilienscout24.de/expose/108604757,10709 Charlottenburg-Wilmersdorf
"Mansfelder Straße 24,",Deutschland,,34 m²,485 €,,1,"52.489622527906626,",13.31030592478161,https://www.immobilienscout24.de/expose/108604983,"10707 Berlin, Wilmersdorf (Wilmersdorf)"
"Hallesches Ufer 26,",ab sofort,4 von 6,48 m²,"947,36 €",,2,"52.498811354224905,",13.387467262167059,https://www.immobilienscout24.de/expose/108604708,"10963 Berlin, Kreuzberg (Kreuzberg)"
"Dieselstraße 19,",sofort,3 von 14,77 m²,649 €,,3,"52.47646711332814,",13.46587507912422,https://www.immobilienscout24.de/expose/108603362,"12057 Berlin, Neukölln (Neukölln)"
"Sonnenallee 40,",sofort,0 von 5,32 m²,435 €,,1,"52.48551714904207,",13.430946373743808,https://www.immobilienscout24.de/expose/108603787,"12045 Berlin, Neukölln (Neukölln)"
"Alt-Tempelhof 40,",ab sofort,2 von 6,30 m²,900 €,,1,"52.46603364789593,",13.381434939750465,https://www.immobilienscout24.de/expose/108604011,"12103 Berlin, Tempelhof (Tempelhof)"
"Spreestr. 23,",Nach Vereinbarung,3,"73,68 m²",749 €,,2,"52.45715847837095,",13.511746620369522,https://www.immobilienscout24.de/expose/108603262,"12439 Berlin, Niederschöneweide (Treptow)"
,sofort,2 von 2,107 m²,1.495 €,,3,,,https://www.immobilienscout24.de/expose/108605788,14195 Berlin
"Zellerfelder Str. 8B,",31.01.2019,3,"60,11 m²",654 €,,3,"52.576712401501645,",13.421806357417356,https://www.immobilienscout24.de/expose/108605957,"13187 Berlin, Pankow (Pankow)"
"Oldesloer Weg 18b,",nach Vereinbarung,0,"69,21 m²","625,66 €",,"2,5","52.534320253210645,",13.152649763786528,https://www.immobilienscout24.de/expose/108605979,"13591 Berlin, Staaken (Spandau)"
"Brunsbütteler Damm 306,",15.12.2018,3,"44,49 m²","443,79 €",,"1,5","52.533181195516434,",13.152226334652074,https://www.immobilienscout24.de/expose/108605980,"13591 Berlin, Staaken (Spandau)"
"Maßholderweg 1,",sofort,0 von 3,"67,14 m²","664,69 €",,2,,,https://www.immobilienscout24.de/expose/108601727,"12524 Berlin, Altglienicke (Treptow)"
"Platanenweg 22-28,",01.03.2019,2 von 3,56 m²,460 €,,"2,5","52.47618850821689,",13.483316447155756,https://www.immobilienscout24.de/expose/108600218,"12437 Berlin, Plänterwald (Treptow)"
"Söhtstraße 9,",sofort,2 von 2,170 m²,1.700 €,,3,"52.43730149888773,",13.309526558987724,https://www.immobilienscout24.de/expose/108600324,"12203 Berlin, Lichterfelde (Steglitz)"
"Oldesloer Weg 20,",25.01.2019,1,"54,29 m²","575,89 €",,2,"52.53403620989519,",13.151986431638635,https://www.immobilienscout24.de/expose/108600910,"13591 Berlin, Staaken (Spandau)"
"Popitzweg 4b,",28.12.2018,3,"63,7 m²","566,48 €",,"2,5","52.537477239305744,",13.278337276330918,https://www.immobilienscout24.de/expose/108600903,"13627 Berlin, Siemensstadt (Spandau)"
"Riesaer Straße 14,",nach Vereinbarung,2,"52,94 m²",477 €,,2,"52.533962802254145,",13.605588766111733,https://www.immobilienscout24.de/expose/108600890,"12627 Berlin, Hellersdorf (Hellersdorf)"
"Stollberger Str. 65,",nach Vereinbarung,1,"54,24 m²","499,01 €",,3,"52.53310883878957,",13.602975801210485,https://www.immobilienscout24.de/expose/108600892,"12627 Berlin, Hellersdorf (Hellersdorf)"
"Sansibarstr. 64,",16.12.2018,4,"61,75 m²",744 €,,"1,5","52.554885844199845,",13.343496297630981,https://www.immobilienscout24.de/expose/108600961,"13351 Berlin, Wedding (Wedding)"
"Betckestr. 31,",Nach Vereinbarung,1,"59,19 m²","580,09 €",,2,"52.52128600722465,",13.198578148617035,https://www.immobilienscout24.de/expose/108598315,"13595 Berlin, Spandau (Spandau)"
"Achillesstraße 98,",Nach Vereinbarung,2,"76,42 m²","634,29 €",,3,"52.614701851104165,",13.49439729513059,https://www.immobilienscout24.de/expose/108598326,"13125 Berlin, Karow (Weißensee)"
"Oldesloer Weg 18b,",24.01.2019,3,"69,48 m²","660,06 €",,"2,5","52.534320253210645,",13.152649763786528,https://www.immobilienscout24.de/expose/108598321,"13591 Berlin, Staaken (Spandau)"
"Brunsbütteler Damm 306,",19.01.2019,1,"44,43 m²","405,62 €",,2,"52.533181195516434,",13.152226334652074,https://www.immobilienscout24.de/expose/108598324,"13591 Berlin, Staaken (Spandau)"
,sofort,7 von 8,50 m²,550 €,,1,,,https://www.immobilienscout24.de/expose/108598509,14163 Berlin
,04.01.2019,3 von 5,83 m²,872 €,,2,,,https://www.immobilienscout24.de/expose/108599052,10245 Berlin
"Scharnhorststraße 7,",ab sofort,2,70 m²,1.300 €,,2,"52.533643791095365,",13.371388352886045,https://www.immobilienscout24.de/expose/108598365,"10115 Berlin, Mitte (Mitte)"
"Windscheidstr. 18,",01.01.2019,1 von 4,"37,77 m²","649,98 €",,1,"52.50579560702672,",13.298935243993819,https://www.immobilienscout24.de/expose/108599160,"10627 Berlin, Charlottenburg (Charlottenburg)"
"Eberswalder Straße 29,",01.02.2019,2 von 5,"127,3 m²",1.480 €,,3,"52.541454357551984,",13.410566064811828,https://www.immobilienscout24.de/expose/108600055,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)"
"Handjerystraße .,",01.12.2018,2,"63,71 m²","573,39 €",,2,"52.4365518067232,",13.553908600577525,https://www.immobilienscout24.de/expose/108599508,"12489 Berlin, Adlershof (Treptow)"
"Kurfürstenstraße 136/137,",ab sofort,2 von 5,"71,37 m²",1.207 €,,2,"52.50118172809091,",13.356905183362093,https://www.immobilienscout24.de/expose/108599297,"10785 Berlin, Schöneberg (Schöneberg)"
"Bellevuestraße 1,",sofort,6 von 12,64 m²,1.600 €,,2,"52.510602227417166,",13.373431235787129,https://www.immobilienscout24.de/expose/108599990,"10785 Berlin (Mitte), Tiergarten (Tiergarten)"
,SOFORT,,125 m²,1.699 €,,4,,,https://www.immobilienscout24.de/expose/108598066,10719 Berlin Charlottenburg
"Lückstraße 55,",SOFORT,,"81,6 m²",698 €,,2,"52.50179365058193,",13.491684839250729,https://www.immobilienscout24.de/expose/108598129,"10317 Berlin / Lichtenberg, Lichtenberg (Lichtenberg)"
,SOFORT,,"77,2 m²",1.620 €,,3,,,https://www.immobilienscout24.de/expose/108598096,14057 Berlin Charlottenburg
"Bochumer Straße 16,",Ab Sofort,4 von 4,"67,02 m²",871 €,,2,"52.522840009692075,",13.338739383217856,https://www.immobilienscout24.de/expose/108597362,"10555 Berlin, Tiergarten (Tiergarten)"
"Geißlerpfad 27,",14.12.2018,0,"48,65 m²","489,11 €",,2,"52.540327988754115,",13.279247021500831,https://www.immobilienscout24.de/expose/108598307,"13627 Berlin, Charlottenburg (Charlottenburg)"
"Schlieper Str. 12,",sofort,3 von 5,82 m²,"931,50 €",,2,"52.58700415089715,",13.285758779995245,https://www.immobilienscout24.de/expose/108597946,"13507 Berlin, Tegel (Reinickendorf)"
"Fehmarner str 13,",01.12.2018,4 von 5,50 m²,560 €,,1,"52.539709565183564,",13.35068573897733,https://www.immobilienscout24.de/expose/108596564,"13353 Berlin, Wedding (Wedding)"
"Freiheitsweg 15,",ab sofort,2 von 4,54 m²,500 €,,"1,5","52.57546630085394,",13.356896459897188,https://www.immobilienscout24.de/expose/108597111,"13407 Berlin, Reinickendorf (Reinickendorf)"
"Kiautschoustraße 5,",01.12.2018,0 von 4,"56,98 m²","626,78 €",,2,"52.54096774946825,",13.355719201317992,https://www.immobilienscout24.de/expose/108595881,"13353 berlin, Wedding (Wedding)"
"Berliner Allee 112,",15.01.2019,4 von 4,50 m²,1.350 €,,2,"52.55015772933433,",13.460009235971128,https://www.immobilienscout24.de/expose/108596386,"13088 Berlin, Weißensee (Weißensee)"
"Am Teufelsbruch 2,",sofort oder später,2 von 3,"71,15 m²",612 €,,2,"52.573557651959554,",13.213848680292255,https://www.immobilienscout24.de/expose/108596721,"13587 Berlin, Spandau (Spandau)"
"Moltkestr. 19,",sofort,2 von 2,"88,58 m²",950 €,,3,"52.4437758586351,",13.30944541927193,https://www.immobilienscout24.de/expose/108597350,"12203 Berlin, Lichterfelde (Steglitz)"
,ab sofort,,60 m²,845 €,,2,,,https://www.immobilienscout24.de/expose/108596355,14193 Berlin
"Wollankstraße .,",01.03.2019,1,"58,14 m²",735 €,,2,"52.567078440957225,",13.39743988944757,https://www.immobilienscout24.de/expose/108595638,"13187 Berlin, Pankow (Pankow)"
"Britzer Str. 64f,",16.12.2018,0,"84,84 m²","862,60 €",,3,"52.44166025912312,",13.401715439740114,https://www.immobilienscout24.de/expose/108595674,"12109 Berlin, Mariendorf (Tempelhof)"
"Burbacher Weg 3,",04.02.2019,2,"56,92 m²","566,35 €",,2,"52.54741812888792,",13.178997428864163,https://www.immobilienscout24.de/expose/108595676,"13583 Berlin, Spandau (Spandau)"
"Alboinstr. 59,",nach Vereinbarung,,"77,15 m²","692,93 €",,2,"52.46450617293148,",13.370679557171773,https://www.immobilienscout24.de/expose/108595683,"12103 Berlin, Schöneberg (Schöneberg)"
"Lychener Straße 6,",15.12.2018,0,"47,66 m²",765 €,,2,"52.54139468131734,",13.41530763675886,https://www.immobilienscout24.de/expose/108595707,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)"
"Eschenallee 14,",ab sofort,1 von 3,"192,05 m²","1.996,36 €",,4,"52.5168556209399,",13.26855767578082,https://www.immobilienscout24.de/expose/108595852,"14050 Berlin, Charlottenburg (Charlottenburg)"
"Königin-Luise-Straße 39,",ab sofort,1 von 2,16 m²,300 €,,1,"52.45832975164015,",13.291826565698598,https://www.immobilienscout24.de/expose/108593605,"14195 Berlin, Dahlem (Zehlendorf)"
"Erwin-Bock-Str. 1,",sofort,1 von 6,57 m²,600 €,,"2,5","52.4394316508374,",13.596338682378619,https://www.immobilienscout24.de/expose/108594791,"12559 Berlin, Köpenick (Köpenick)"
"Waldhornstraße 7,",,,80 m²,704 €,,2,"52.60254428386035,",13.308878417872107,https://www.immobilienscout24.de/expose/108594144,"13469 Berlin, Waidmannslust (Reinickendorf)"
,13.08.2018,1,188 m²,2.000 €,,5,,,https://www.immobilienscout24.de/expose/108593184,12359 Berlin-Buckow
,ab sofort,4 von 5,105 m²,1.200 €,,3,,,https://www.immobilienscout24.de/expose/108586931,12161 Berlin
"Egellsstr. -,",01.01.2019,1 von 5,35 m²,400 €,,1,"52.58091574357912,",13.288149025546064,https://www.immobilienscout24.de/expose/108587452,"13507 Berlin, Tegel (Reinickendorf)"
"Holländerstraße 65,",01.02.2019,7 von 7,45 m²,506 €,,2,"52.563568273760815,",13.341096346335448,https://www.immobilienscout24.de/expose/108587558,"13407 Berlin, Wedding (Wedding)"
,Sofort,3,"89,55 m²","1.074,60 €",,2,,,https://www.immobilienscout24.de/expose/108587717,10405 Berlin - Prenzlauer Allee
,ab sofort,5 von 5,84 m²,912 €,,3,,,https://www.immobilienscout24.de/expose/108587549,12487 Berlin
"Straßburger Straße 18,",s o f o r t,2 von 5,"95,93 m²",1.527 €,,3,"52.531067804738825,",13.415727268619305,https://www.immobilienscout24.de/expose/108587111,"10405 Berlin, Prenzlauer Berg (Prenzlauer Berg)"
"Hoffmannstraße 10,",01.01.2019,3,"57,58 m²","633,38 €",,2,"52.441727860524594,",13.55111626344564,https://www.immobilienscout24.de/expose/108594280,"12489 Berlin, Adlershof (Treptow)"
,25.11.2018,0,"51,5 m²",825 €,,2,,,https://www.immobilienscout24.de/expose/108590960,12047 Berlin
,01.12.2018,5 von 5,138 m²,1.656 €,,3,,,https://www.immobilienscout24.de/expose/108595095,13347 Berlin
"Weydemeyerstrasse 9,",01.12.2018,1 von 5,57 m²,1.050 €,,3,"52.52092793614823,",13.42606771668016,https://www.immobilienscout24.de/expose/108588513,"10178 Berlin, Mitte (Mitte)"
,19.02.2019,0 von 3,78 m²,"873,44 €",,2,,,https://www.immobilienscout24.de/expose/108588635,13509 Berlin
"Kochhannstr. / Ebertystr. 24 / 10,",15.01.2019,5 von 5,119 m²,1.666 €,,4,"52.52523336802775,",13.451746601635858,https://www.immobilienscout24.de/expose/108589553,"10249 Berlin, Friedrichshain (Friedrichshain)"
"Eiderstedter Weg 28,",sofort,2 von 3,"131,03 m²",1.450 €,,3,"52.43287733015394,",13.221328338585547,https://www.immobilienscout24.de/expose/108594987,"14129 Berlin, Zehlendorf (Zehlendorf)"
,01.12.2018,5 von 5,30 m²,250 €,,1,,,https://www.immobilienscout24.de/expose/108589718,13407 Berlin
"Am Binsengrund 24,",01.12.2018,2 von 2,52 m²,489 €,,2,"52.495978572888774,",13.567298420652063,https://www.immobilienscout24.de/expose/108589665,"12683 Berlin - Biesdorf, Biesdorf (Marzahn)"
"Schwartzkopffstr. 4,",sofort,0 von 4,85 m²,1.099 €,,2,"52.534582754464545,",13.380005593198144,https://www.immobilienscout24.de/expose/108589848,"10119 Berlin, Mitte (Mitte)"
"Krowelstr 28,",1.12.18 spätestens 1.2.19,2 von 4,50 m²,500 €,,2,"52.52526542442204,",13.199277810426077,https://www.immobilienscout24.de/expose/108586767,"13581 Berlin, Spandau (Spandau)"
"Gubener Str. 38,",01.12.2018/sofort,5 von 5,97 m²,1.400 €,,3,"52.510303439535214,",13.449967209774004,https://www.immobilienscout24.de/expose/108576327,"10243 Berlin, Friedrichshain (Friedrichshain)"
,sofort,1 von 3,73 m²,840 €,,2,,,https://www.immobilienscout24.de/expose/108575264,12307 Berlin-Lichtenrade
"Ballenstedter Straße 16a,",nV.,2 von 2,110 m²,1.962 €,,3,"52.49497980525824,",13.307316742338845,https://www.immobilienscout24.de/expose/108575173,"10709 Berlin, Wilmersdorf (Wilmersdorf)"
"Grüner Weg 62,",Nach Vereinbarung,1,"54,36 m²","436,57 €",,2,"52.44010635507063,",13.45298783208593,https://www.immobilienscout24.de/expose/108575639,"12359 Berlin, Britz (Neukölln)"
"Marienstraße 5,",bezugsfrei,0 von 2,"116,01 m²",1.218 €,,4,"52.42904181741357,",13.321185876159388,https://www.immobilienscout24.de/expose/108582529,"12207 Berlin, Lichterfelde (Steglitz)"
,sofort,1 von 3,73 m²,840 €,,2,,,https://www.immobilienscout24.de/expose/108575267,12307 Berlin-Lichtenrade
"Bentschener Weg 3,",1.1.2019,1 von 3,141 m²,1.462 €,,4,"52.5156395794933,",13.553999775786343,https://www.immobilienscout24.de/expose/108577334,"12683 Berlin, Biesdorf (Marzahn)"
"Lichtenrader Damm 52,",,,35 m²,470 €,,1,"52.40900832137219,",13.403885422317693,https://www.immobilienscout24.de/expose/108582916,"12305 Berlin, Lichtenrade (Tempelhof)"
"Linienstraße 220,",01.01.2019,5 von 5,131 m²,2.850 €,,3,"52.52838139070698,",13.407666974437012,https://www.immobilienscout24.de/expose/108583701,"10115 Berlin, Mitte (Mitte)"
